STATION,DATE,REPORT_TYPE,HourlyDryBulbTemperature
72295023174,2019-03-07T15:53:00,FM-15,59
72295023174,2019-03-07T16:00:00,FM-12,59
72295023174,2019-03-07T16:53:00,FM-15,58
72295023174,2019-03-07T17:53:00,FM-15,56
72295023174,2019-03-07T18:53:00,FM-15,56
72295023174,2019-03-07T19:53:00,FM-15,55
72295023174,2019-03-07T20:53:00,FM-15,54
72295023174,2019-03-07T21:53:00,FM-15,55
72295023174,2019-03-07T22:00:00,FM-12,55
72295023174,2019-03-07T22:53:00,FM-15,54
72295023174,2019-03-07T23:53:00,FM-15,55
72295023174,2019-03-08T00:53:00,FM-15,54
72295023174,2019-03-08T01:53:00,FM-15,53
72295023174,2019-03-08T02:53:00,FM-15,53
72295023174,2019-03-08T03:53:00,FM-15,53
72295023174,2019-03-08T04:00:00,FM-12,53
72295023174,2019-03-08T04:53:00,FM-15,51
72295023174,2019-03-08T05:53:00,FM-15,51
72295023174,2019-03-08T06:53:00,FM-15,52
72295023174,2019-03-08T07:53:00,FM-15,54
72295023174,2019-03-08T08:53:00,FM-15,56
72295023174,2019-03-08T09:53:00,FM-15,57
72295023174,2019-03-08T10:00:00,FM-12,57
72295023174,2019-03-08T10:53:00,FM-15,58
72295023174,2019-03-08T11:53:00,FM-15,58
72295023174,2019-03-08T12:53:00,FM-15,58
72295023174,2019-03-08T13:53:00,FM-15,58
72295023174,2019-03-08T14:53:00,FM-15,58
72295023174,2019-03-08T15:53:00,FM-15,57
72295023174,2019-03-08T16:00:00,FM-12,57
72295023174,2019-03-08T16:53:00,FM-15,56
72295023174,2019-03-08T17:53:00,FM-15,55
72295023174,2019-03-08T18:53:00,FM-15,55
72295023174,2019-03-08T19:53:00,FM-15,55
72295023174,2019-03-08T20:53:00,FM-15,55
72295023174,2019-03-08T21:53:00,FM-15,54
72295023174,2019-03-08T22:00:00,FM-12,54
72295023174,2019-03-08T22:53:00,FM-15,54
72295023174,2019-03-08T23:53:00,FM-15,52
72295023174,2019-03-09T00:53:00,FM-15,49
72295023174,2019-03-09T01:53:00,FM-15,49
72295023174,2019-03-09T02:53:00,FM-15,49
72295023174,2019-03-09T03:53:00,FM-15,49
72295023174,2019-03-09T04:00:00,FM-12,49
72295023174,2019-03-09T04:53:00,FM-15,48
72295023174,2019-03-09T05:53:00,FM-15,50
72295023174,2019-03-09T06:53:00,FM-15,49
72295023174,2019-03-09T07:53:00,FM-15,53
72295023174,2019-03-09T08:53:00,FM-15,55
72295023174,2019-03-09T09:53:00,FM-15,57
72295023174,2019-03-09T10:00:00,FM-12,57
72295023174,2019-03-09T10:53:00,FM-15,59
72295023174,2019-03-09T11:53:00,FM-15,58
72295023174,2019-03-09T12:53:00,FM-15,57
72295023174,2019-03-09T13:53:00,FM-15,57
72295023174,2019-03-09T14:53:00,FM-15,57
72295023174,2019-03-09T15:53:00,FM-15,56
72295023174,2019-03-09T16:00:00,FM-12,56
72295023174,2019-03-09T16:53:00,FM-15,55
72295023174,2019-03-09T17:53:00,FM-15,54
72295023174,2019-03-09T18:53:00,FM-15,54
72295023174,2019-03-09T19:53:00,FM-15,53
72295023174,2019-03-09T20:53:00,FM-15,53
72295023174,2019-03-09T21:53:00,FM-15,53
72295023174,2019-03-09T22:00:00,FM-12,53
72295023174,2019-03-09T22:53:00,FM-15,53
72295023174,2019-03-09T23:53:00,FM-15,52
72295023174,2019-03-10T00:53:00,FM-15,52
72295023174,2019-03-10T01:53:00,FM-15,51
72295023174,2019-03-10T02:53:00,FM-15,50
72295023174,2019-03-10T03:53:00,FM-15,48
72295023174,2019-03-10T04:00:00,FM-12,48
72295023174,2019-03-10T04:53:00,FM-15,49
72295023174,2019-03-10T05:53:00,FM-15,49
72295023174,2019-03-10T06:53:00,FM-15,50
72295023174,2019-03-10T07:53:00,FM-15,51
72295023174,2019-03-10T08:53:00,FM-15,54
72295023174,2019-03-10T09:53:00,FM-15,56
72295023174,2019-03-10T10:00:00,FM-12,56
72295023174,2019-03-10T10:53:00,FM-15,58
72295023174,2019-03-10T11:53:00,FM-15,58
72295023174,2019-03-10T12:53:00,FM-15,59
72295023174,2019-03-10T13:53:00,FM-15,59
72295023174,2019-03-10T14:53:00,FM-15,58
72295023174,2019-03-10T15:53:00,FM-15,57
72295023174,2019-03-10T16:00:00,FM-12,57
72295023174,2019-03-10T16:53:00,FM-15,56
72295023174,2019-03-10T17:53:00,FM-15,55
72295023174,2019-03-10T18:53:00,FM-15,55
72295023174,2019-03-10T19:53:00,FM-15,54
72295023174,2019-03-10T20:53:00,FM-15,54
72295023174,2019-03-10T21:53:00,FM-15,54
72295023174,2019-03-10T22:00:00,FM-12,54
72295023174,2019-03-10T22:53:00,FM-15,55
72295023174,2019-03-10T23:53:00,FM-15,54
72295023174,2019-03-11T00:53:00,FM-15,53
72295023174,2019-03-11T01:53:00,FM-15,52
72295023174,2019-03-11T02:53:00,FM-15,50
72295023174,2019-03-11T03:53:00,FM-15,50
72295023174,2019-03-11T04:00:00,FM-12,50
72295023174,2019-03-11T04:53:00,FM-15,50
72295023174,2019-03-11T05:53:00,FM-15,51
72295023174,2019-03-11T06:53:00,FM-15,52
72295023174,2019-03-11T07:53:00,FM-15,54
72295023174,2019-03-11T08:53:00,FM-15,56
72295023174,2019-03-11T09:53:00,FM-15,57
72295023174,2019-03-11T10:00:00,FM-12,57
72295023174,2019-03-11T10:53:00,FM-15,59
72295023174,2019-03-11T11:53:00,FM-15,61
72295023174,2019-03-11T12:53:00,FM-15,63
72295023174,2019-03-11T13:53:00,FM-15,62
72295023174,2019-03-11T14:53:00,FM-15,67
72295023174,2019-03-11T15:53:00,FM-15,66
72295023174,2019-03-11T16:00:00,FM-12,66
72295023174,2019-03-11T16:53:00,FM-15,65
72295023174,2019-03-11T17:53:00,FM-15,64
72295023174,2019-03-11T18:53:00,FM-15,63
72295023174,2019-03-11T19:53:00,FM-15,63
72295023174,2019-03-11T20:53:00,FM-15,61
72295023174,2019-03-11T21:53:00,FM-15,59
72295023174,2019-03-11T22:00:00,FM-12,59
72295023174,2019-03-11T22:53:00,FM-15,58
72295023174,2019-03-11T23:53:00,FM-15,58
72295023174,2019-03-12T00:53:00,FM-15,57
72295023174,2019-03-12T01:53:00,FM-15,59
72295023174,2019-03-12T02:53:00,FM-15,60
72295023174,2019-03-12T03:53:00,FM-15,60
72295023174,2019-03-12T04:00:00,FM-12,60
72295023174,2019-03-12T04:53:00,FM-15,56
72295023174,2019-03-12T05:53:00,FM-15,55
72295023174,2019-03-12T06:53:00,FM-15,56
72295023174,2019-03-12T07:53:00,FM-15,63
72295023174,2019-03-12T08:53:00,FM-15,65
72295023174,2019-03-12T09:53:00,FM-15,67
72295023174,2019-03-12T10:00:00,FM-12,67
72295023174,2019-03-12T10:53:00,FM-15,64
72295023174,2019-03-12T11:53:00,FM-15,66
72295023174,2019-03-12T12:53:00,FM-15,65
72295023174,2019-03-12T13:53:00,FM-15,65
72295023174,2019-03-12T14:53:00,FM-15,63
72295023174,2019-03-12T15:53:00,FM-15,62
72295023174,2019-03-12T16:00:00,FM-12,62
72295023174,2019-03-12T16:53:00,FM-15,59
72295023174,2019-03-12T17:53:00,FM-15,58
72295023174,2019-03-12T18:53:00,FM-15,58
72295023174,2019-03-12T19:53:00,FM-15,58
72295023174,2019-03-12T20:53:00,FM-15,57
72295023174,2019-03-12T21:53:00,FM-15,57
72295023174,2019-03-12T22:00:00,FM-12,57
72295023174,2019-03-12T22:53:00,FM-15,57
72295023174,2019-03-12T23:53:00,FM-15,56
72295023174,2019-03-13T00:53:00,FM-15,57
72295023174,2019-03-13T01:53:00,FM-15,57
72295023174,2019-03-13T02:53:00,FM-15,58
72295023174,2019-03-13T03:53:00,FM-15,56
72295023174,2019-03-13T04:53:00,FM-15,54
72295023174,2019-03-13T05:53:00,FM-15,55
72295023174,2019-03-13T06:53:00,FM-15,56
72295023174,2019-03-13T07:53:00,FM-15,56
72295023174,2019-03-13T08:53:00,FM-15,57
72295023174,2019-03-13T09:53:00,FM-15,63
72295023174,2019-03-13T10:00:00,FM-12,63
72295023174,2019-03-13T10:53:00,FM-15,64
72295023174,2019-03-13T11:53:00,FM-15,66
72295023174,2019-03-13T12:18:00,FM-16,67
72295023174,2019-03-13T12:53:00,FM-15,62
72295023174,2019-03-13T13:53:00,FM-15,61
72295023174,2019-03-13T14:53:00,FM-15,62
72295023174,2019-03-13T15:53:00,FM-15,61
72295023174,2019-03-13T16:00:00,FM-12,61
72295023174,2019-03-13T16:53:00,FM-15,61
72295023174,2019-03-13T17:53:00,FM-15,59
72295023174,2019-03-13T18:53:00,FM-15,62
72295023174,2019-03-13T19:53:00,FM-15,61
72295023174,2019-03-13T20:53:00,FM-15,59
72295023174,2019-03-13T21:53:00,FM-15,57
72295023174,2019-03-13T22:00:00,FM-12,57
72295023174,2019-03-13T22:53:00,FM-15,54
72295023174,2019-03-13T23:53:00,FM-15,55
72295023174,2019-03-14T00:53:00,FM-15,52
72295023174,2019-03-14T01:53:00,FM-15,52
72295023174,2019-03-14T02:53:00,FM-15,52
72295023174,2019-03-14T03:53:00,FM-15,50
72295023174,2019-03-14T04:00:00,FM-12,50
72295023174,2019-03-14T04:53:00,FM-15,50
72295023174,2019-03-14T05:53:00,FM-15,54
72295023174,2019-03-14T06:53:00,FM-15,56
72295023174,2019-03-14T07:53:00,FM-15,59
72295023174,2019-03-14T08:53:00,FM-15,62
72295023174,2019-03-14T09:53:00,FM-15,64
72295023174,2019-03-14T10:00:00,FM-12,64
72295023174,2019-03-14T10:53:00,FM-15,65
72295023174,2019-03-14T11:53:00,FM-15,69
72295023174,2019-03-14T12:53:00,FM-15,70
72295023174,2019-03-14T13:53:00,FM-15,70
72295023174,2019-03-14T14:53:00,FM-15,67
72295023174,2019-03-14T15:53:00,FM-15,68
72295023174,2019-03-14T16:00:00,FM-12,68
72295023174,2019-03-14T16:53:00,FM-15,65
72295023174,2019-03-14T17:53:00,FM-15,61
72295023174,2019-03-14T18:53:00,FM-15,61
72295023174,2019-03-14T19:53:00,FM-15,59
72295023174,2019-03-14T20:53:00,FM-15,59
72295023174,2019-03-14T21:53:00,FM-15,59
72295023174,2019-03-14T22:00:00,FM-12,59
72295023174,2019-03-14T22:53:00,FM-15,59
72295023174,2019-03-14T23:53:00,FM-15,59
72295023174,2019-03-15T00:53:00,FM-15,56
72295023174,2019-03-15T01:53:00,FM-15,53
72295023174,2019-03-15T02:53:00,FM-15,49
72295023174,2019-03-15T03:53:00,FM-15,50
72295023174,2019-03-15T04:00:00,FM-12,50
72295023174,2019-03-15T04:53:00,FM-15,51
72295023174,2019-03-15T05:53:00,FM-15,54
72295023174,2019-03-15T06:53:00,FM-15,55
72295023174,2019-03-15T07:53:00,FM-15,62
72295023174,2019-03-15T08:53:00,FM-15,66
72295023174,2019-03-15T09:53:00,FM-15,70
72295023174,2019-03-15T10:00:00,FM-12,70
72295023174,2019-03-15T10:53:00,FM-15,71
72295023174,2019-03-15T11:53:00,FM-15,73
72295023174,2019-03-15T12:53:00,FM-15,73
72295023174,2019-03-15T13:53:00,FM-15,74
72295023174,2019-03-15T14:53:00,FM-15,73
72295023174,2019-03-15T15:53:00,FM-15,73
72295023174,2019-03-15T16:00:00,FM-12,73
72295023174,2019-03-15T16:53:00,FM-15,70
72295023174,2019-03-15T17:53:00,FM-15,73
72295023174,2019-03-15T18:53:00,FM-15,71
72295023174,2019-03-15T19:53:00,FM-15,66
72295023174,2019-03-15T20:53:00,FM-15,67
72295023174,2019-03-15T21:53:00,SY-MT,64
72295023174,2019-03-15T22:53:00,FM-15,64
72295023174,2019-03-15T23:53:00,FM-15,62
72295023174,2019-03-16T00:53:00,FM-15,61
72295023174,2019-03-16T01:53:00,FM-15,60
72295023174,2019-03-16T02:53:00,FM-15,59
72295023174,2019-03-16T03:53:00,FM-15,53
72295023174,2019-03-16T04:00:00,FM-12,53
72295023174,2019-03-16T04:53:00,FM-15,51
72295023174,2019-03-16T05:53:00,FM-15,54
72295023174,2019-03-16T06:53:00,FM-15,59
72295023174,2019-03-16T07:53:00,FM-15,63
72295023174,2019-03-16T08:53:00,FM-15,71
72295023174,2019-03-16T09:53:00,FM-15,74
72295023174,2019-03-16T10:00:00,FM-12,74
72295023174,2019-03-16T10:53:00,FM-15,77
72295023174,2019-03-16T11:53:00,FM-15,75
72295023174,2019-03-16T12:53:00,FM-15,76
72295023174,2019-03-16T13:53:00,FM-15,78
72295023174,2019-03-16T14:53:00,FM-15,75
72295023174,2019-03-16T15:53:00,FM-15,74
72295023174,2019-03-16T16:00:00,FM-12,74
72295023174,2019-03-16T16:53:00,FM-15,68
72295023174,2019-03-16T17:53:00,FM-15,65
72295023174,2019-03-16T18:53:00,FM-15,63
72295023174,2019-03-16T19:53:00,FM-15,65
72295023174,2019-03-16T20:53:00,FM-15,64
72295023174,2019-03-16T21:53:00,FM-15,63
72295023174,2019-03-16T22:00:00,FM-12,63
72295023174,2019-03-16T22:53:00,FM-15,62
72295023174,2019-03-16T23:53:00,FM-15,61
72295023174,2019-03-17T00:53:00,FM-15,61
72295023174,2019-03-17T01:53:00,FM-15,60
72295023174,2019-03-17T02:53:00,FM-15,58
72295023174,2019-03-17T03:53:00,FM-15,60
72295023174,2019-03-17T04:00:00,FM-12,60
72295023174,2019-03-17T04:53:00,FM-15,59
72295023174,2019-03-17T05:53:00,FM-15,57
72295023174,2019-03-17T06:53:00,FM-15,60
72295023174,2019-03-17T07:53:00,FM-15,67
72295023174,2019-03-17T08:53:00,FM-15,71
72295023174,2019-03-17T09:53:00,FM-15,77
72295023174,2019-03-17T10:00:00,FM-12,77
72295023174,2019-03-17T10:53:00,FM-15,77
72295023174,2019-03-17T11:53:00,FM-15,78
72295023174,2019-03-17T12:53:00,FM-15,77
72295023174,2019-03-17T13:53:00,FM-15,74
72295023174,2019-03-17T14:53:00,FM-15,72
72295023174,2019-03-17T15:53:00,FM-15,71
72295023174,2019-03-17T16:00:00,FM-12,71
72295023174,2019-03-17T16:53:00,FM-15,68
72295023174,2019-03-17T17:53:00,FM-15,67
72295023174,2019-03-17T18:53:00,FM-15,66
72295023174,2019-03-17T19:53:00,FM-15,66
72295023174,2019-03-17T20:53:00,FM-15,66
72295023174,2019-03-17T21:53:00,FM-15,63
72295023174,2019-03-17T22:00:00,FM-12,63
72295023174,2019-03-17T22:53:00,FM-15,61
72295023174,2019-03-17T23:53:00,FM-15,60
72295023174,2019-03-18T00:53:00,FM-15,59
72295023174,2019-03-18T01:53:00,FM-15,59
72295023174,2019-03-18T02:53:00,FM-15,58
72295023174,2019-03-18T03:53:00,FM-15,57
72295023174,2019-03-18T04:00:00,FM-12,57
72295023174,2019-03-18T04:53:00,FM-15,56
72295023174,2019-03-18T05:53:00,FM-15,58
72295023174,2019-03-18T06:53:00,FM-15,59
72295023174,2019-03-18T07:53:00,FM-15,64
72295023174,2019-03-18T08:53:00,FM-15,68
72295023174,2019-03-18T09:53:00,FM-15,72
72295023174,2019-03-18T10:00:00,FM-12,72
72295023174,2019-03-18T10:53:00,FM-15,70
72295023174,2019-03-18T11:53:00,FM-15,68
72295023174,2019-03-18T12:53:00,FM-15,68
72295023174,2019-03-18T13:53:00,FM-15,69
72295023174,2019-03-18T14:53:00,FM-15,68
72295023174,2019-03-18T15:53:00,FM-15,67
72295023174,2019-03-18T16:00:00,FM-12,67
72295023174,2019-03-18T16:53:00,FM-15,66
72295023174,2019-03-18T17:53:00,FM-15,63
72295023174,2019-03-18T18:53:00,FM-15,61
72295023174,2019-03-18T19:53:00,FM-15,60
72295023174,2019-03-18T20:53:00,FM-15,59
72295023174,2019-03-18T21:53:00,FM-15,58
72295023174,2019-03-18T22:00:00,FM-12,58
72295023174,2019-03-18T22:53:00,FM-15,57
72295023174,2019-03-18T23:53:00,FM-15,57
72295023174,2019-03-19T00:53:00,FM-15,56
72295023174,2019-03-19T01:53:00,FM-15,57
72295023174,2019-03-19T02:12:00,FM-16,54
72295023174,2019-03-19T02:17:00,FM-16,54
72295023174,2019-03-19T02:39:00,FM-16,55
72295023174,2019-03-19T02:53:00,FM-15,55
72295023174,2019-03-19T03:34:00,FM-16,54
72295023174,2019-03-19T03:51:00,FM-16,55
72295023174,2019-03-19T03:53:00,FM-15,55
72295023174,2019-03-19T04:00:00,FM-12,55
72295023174,2019-03-19T04:35:00,FM-16,54
72295023174,2019-03-19T04:50:00,FM-16,54
72295023174,2019-03-19T04:53:00,FM-15,54
72295023174,2019-03-19T04:55:00,FM-16,54
72295023174,2019-03-19T05:24:00,FM-16,55
72295023174,2019-03-19T05:39:00,FM-16,55
72295023174,2019-03-19T05:53:00,FM-15,55
72295023174,2019-03-19T06:13:00,FM-16,54
72295023174,2019-03-19T06:38:00,FM-16,55
72295023174,2019-03-19T06:51:00,FM-16,55
72295023174,2019-03-19T06:53:00,FM-15,55
72295023174,2019-03-19T06:57:00,FM-16,55
72295023174,2019-03-19T07:34:00,FM-16,55
72295023174,2019-03-19T07:53:00,FM-15,55
72295023174,2019-03-19T08:34:00,FM-16,56
72295023174,2019-03-19T08:45:00,FM-16,56
72295023174,2019-03-19T08:53:00,FM-15,56
72295023174,2019-03-19T09:03:00,FM-16,56
72295023174,2019-03-19T09:47:00,FM-16,60
72295023174,2019-03-19T09:53:00,FM-15,61
72295023174,2019-03-19T10:00:00,FM-12,61
72295023174,2019-03-19T10:15:00,FM-16,61
72295023174,2019-03-19T10:28:00,FM-16,61
72295023174,2019-03-19T10:34:00,FM-16,61
72295023174,2019-03-19T10:53:00,FM-15,63
72295023174,2019-03-19T11:53:00,FM-15,64
72295023174,2019-03-19T12:47:00,FM-16,62
72295023174,2019-03-19T12:53:00,FM-15,62
72295023174,2019-03-19T13:53:00,FM-15,63
72295023174,2019-03-19T14:53:00,FM-15,64
72295023174,2019-03-19T15:53:00,FM-15,63
72295023174,2019-03-19T16:00:00,FM-12,63
72295023174,2019-03-19T16:21:00,FM-16,62
72295023174,2019-03-19T16:36:00,FM-16,61
72295023174,2019-03-19T16:53:00,FM-15,60
72295023174,2019-03-19T17:53:00,FM-15,60
72295023174,2019-03-19T18:53:00,FM-15,60
72295023174,2019-03-19T19:53:00,FM-15,59
72295023174,2019-03-19T20:40:00,FM-16,59
72295023174,2019-03-19T20:53:00,FM-15,59
72295023174,2019-03-19T21:53:00,FM-15,59
72295023174,2019-03-19T22:00:00,FM-12,59
72295023174,2019-03-19T22:50:00,FM-16,59
72295023174,2019-03-19T22:53:00,FM-15,59
72295023174,2019-03-19T23:51:00,FM-16,57
72295023174,2019-03-19T23:53:00,FM-15,58
72295023174,2019-03-20T00:53:00,FM-15,59
72295023174,2019-03-20T01:53:00,FM-15,59
72295023174,2019-03-20T02:53:00,FM-15,59
72295023174,2019-03-20T03:53:00,FM-15,59
72295023174,2019-03-20T04:00:00,FM-12,59
72295023174,2019-03-20T04:53:00,FM-15,58
72295023174,2019-03-20T05:53:00,FM-15,58
72295023174,2019-03-20T06:53:00,FM-15,58
72295023174,2019-03-20T07:53:00,FM-15,60
72295023174,2019-03-20T08:30:00,FM-16,63
72295023174,2019-03-20T08:53:00,FM-15,62
72295023174,2019-03-20T09:51:00,FM-16,61
72295023174,2019-03-20T09:53:00,FM-15,61
72295023174,2019-03-20T10:00:00,FM-12,61
72295023174,2019-03-20T10:53:00,FM-15,66
72295023174,2019-03-20T11:14:00,FM-16,65
72295023174,2019-03-20T11:53:00,FM-15,65
72295023174,2019-03-20T12:53:00,FM-15,65
72295023174,2019-03-20T13:53:00,FM-15,64
72295023174,2019-03-20T14:53:00,FM-15,62
72295023174,2019-03-20T15:53:00,FM-15,62
72295023174,2019-03-20T16:00:00,FM-12,62
72295023174,2019-03-20T16:53:00,FM-15,60
72295023174,2019-03-20T17:53:00,FM-15,58
72295023174,2019-03-20T18:53:00,FM-15,58
72295023174,2019-03-20T19:53:00,FM-15,57
72295023174,2019-03-20T20:53:00,FM-15,57
72295023174,2019-03-20T21:53:00,FM-15,57
72295023174,2019-03-20T22:00:00,FM-12,57
72295023174,2019-03-20T22:53:00,FM-15,56
72295023174,2019-03-20T23:53:00,FM-15,55
72295023174,2019-03-21T00:53:00,FM-15,56
72295023174,2019-03-21T01:53:00,FM-15,54
72295023174,2019-03-21T02:53:00,FM-15,54
72295023174,2019-03-21T03:53:00,FM-15,55
72295023174,2019-03-21T04:00:00,FM-12,55
72295023174,2019-03-21T04:53:00,FM-15,55
72295023174,2019-03-21T05:51:00,FM-16,55
72295023174,2019-03-21T05:53:00,FM-15,56
72295023174,2019-03-21T06:51:00,FM-16,55
72295023174,2019-03-21T06:53:00,FM-15,55
72295023174,2019-03-21T07:53:00,FM-15,56
72295023174,2019-03-21T08:53:00,FM-15,57
72295023174,2019-03-21T09:53:00,FM-15,58
72295023174,2019-03-21T10:00:00,FM-12,58
72295023174,2019-03-21T10:53:00,FM-15,56
72295023174,2019-03-21T11:53:00,FM-15,58
72295023174,2019-03-21T12:53:00,FM-15,62
72295023174,2019-03-21T13:53:00,FM-15,60
72295023174,2019-03-21T14:53:00,FM-15,60
72295023174,2019-03-21T15:53:00,FM-15,59
72295023174,2019-03-21T16:00:00,FM-12,59
72295023174,2019-03-21T16:53:00,FM-15,58
72295023174,2019-03-21T17:53:00,FM-15,57
72295023174,2019-03-21T18:53:00,FM-15,56
72295023174,2019-03-21T19:53:00,FM-15,57
72295023174,2019-03-21T20:53:00,FM-15,56
72295023174,2019-03-21T21:53:00,FM-15,56
72295023174,2019-03-21T22:00:00,FM-12,56
72295023174,2019-03-21T22:53:00,FM-15,55
72295023174,2019-03-21T23:53:00,FM-15,55
72295023174,2019-03-22T00:53:00,FM-15,54
72295023174,2019-03-22T01:53:00,FM-15,52
72295023174,2019-03-22T02:53:00,FM-15,51
72295023174,2019-03-22T03:53:00,FM-15,50
72295023174,2019-03-22T04:00:00,FM-12,50
72295023174,2019-03-22T04:53:00,FM-15,48
72295023174,2019-03-22T05:35:00,FM-16,50
72295023174,2019-03-22T05:53:00,FM-15,51
72295023174,2019-03-22T06:53:00,FM-15,53
72295023174,2019-03-22T07:51:00,FM-16,55
72295023174,2019-03-22T07:53:00,FM-15,56
72295023174,2019-03-22T08:51:00,FM-16,57
72295023174,2019-03-22T08:53:00,FM-15,58
72295023174,2019-03-22T09:53:00,FM-15,59
72295023174,2019-03-22T10:00:00,FM-12,59
72295023174,2019-03-22T10:48:00,FM-16,63
72295023174,2019-03-22T10:53:00,FM-15,62
72295023174,2019-03-22T11:53:00,FM-15,62
72295023174,2019-03-22T12:53:00,FM-15,62
72295023174,2019-03-22T13:53:00,FM-15,62
72295023174,2019-03-22T14:53:00,FM-15,62
72295023174,2019-03-22T15:53:00,FM-15,61
72295023174,2019-03-22T16:00:00,FM-12,61
72295023174,2019-03-22T16:53:00,FM-15,60
72295023174,2019-03-22T17:53:00,FM-15,58
72295023174,2019-03-22T18:53:00,FM-15,58
72295023174,2019-03-22T19:53:00,FM-15,57
72295023174,2019-03-22T20:53:00,FM-15,57
72295023174,2019-03-22T21:53:00,FM-15,57
72295023174,2019-03-22T22:00:00,FM-12,57
72295023174,2019-03-22T22:53:00,FM-15,57
72295023174,2019-03-22T23:53:00,FM-15,57
72295023174,2019-03-23T00:53:00,FM-15,56
72295023174,2019-03-23T01:53:00,FM-15,57
72295023174,2019-03-23T02:53:00,FM-15,56
72295023174,2019-03-23T03:53:00,FM-15,57
72295023174,2019-03-23T04:00:00,FM-12,57
72295023174,2019-03-23T04:53:00,FM-15,57
72295023174,2019-03-23T05:53:00,FM-15,57
72295023174,2019-03-23T06:53:00,FM-15,57
72295023174,2019-03-23T07:53:00,FM-15,58
72295023174,2019-03-23T08:53:00,FM-15,58
72295023174,2019-03-23T09:37:00,FM-16,62
72295023174,2019-03-23T09:53:00,FM-15,61
72295023174,2019-03-23T10:00:00,FM-12,61
72295023174,2019-03-23T10:53:00,FM-15,62
72295023174,2019-03-23T11:53:00,FM-15,63
72295023174,2019-03-23T12:53:00,FM-15,63
72295023174,2019-03-23T13:53:00,FM-15,64
72295023174,2019-03-23T14:53:00,FM-15,63
72295023174,2019-03-23T15:53:00,FM-15,62
72295023174,2019-03-23T16:00:00,FM-12,62
72295023174,2019-03-23T16:53:00,FM-15,60
72295023174,2019-03-23T17:53:00,FM-15,59
72295023174,2019-03-23T18:51:00,FM-16,57
72295023174,2019-03-23T18:53:00,FM-15,59
72295023174,2019-03-23T19:40:00,FM-16,58
72295023174,2019-03-23T19:53:00,FM-15,58
72295023174,2019-03-23T20:53:00,FM-15,57
72295023174,2019-03-23T21:53:00,FM-15,58
72295023174,2019-03-23T22:00:00,FM-12,58
72295023174,2019-03-23T22:53:00,FM-15,57
72295023174,2019-03-23T23:53:00,FM-15,57
72295023174,2019-03-24T00:53:00,FM-15,56
72295023174,2019-03-24T01:53:00,FM-15,56
72295023174,2019-03-24T02:53:00,FM-15,56
72295023174,2019-03-24T03:53:00,FM-15,53
72295023174,2019-03-24T04:00:00,FM-12,53
72295023174,2019-03-24T04:53:00,FM-15,53
72295023174,2019-03-24T05:53:00,FM-15,54
72295023174,2019-03-24T06:53:00,FM-15,57
72295023174,2019-03-24T07:53:00,FM-15,58
72295023174,2019-03-24T08:53:00,FM-15,61
72295023174,2019-03-24T09:53:00,FM-15,64
72295023174,2019-03-24T10:00:00,FM-12,64
72295023174,2019-03-24T10:53:00,FM-15,64
72295023174,2019-03-24T11:53:00,FM-15,66
72295023174,2019-03-24T12:53:00,FM-15,65
72295023174,2019-03-24T13:53:00,FM-15,65
72295023174,2019-03-24T14:53:00,FM-15,64
72295023174,2019-03-24T15:53:00,FM-15,63
72295023174,2019-03-24T16:00:00,FM-12,63
72295023174,2019-03-24T16:53:00,FM-15,62
72295023174,2019-03-24T17:53:00,FM-15,60
72295023174,2019-03-24T18:53:00,FM-15,59
72295023174,2019-03-24T19:53:00,FM-15,58
72295023174,2019-03-24T20:53:00,FM-15,58
72295023174,2019-03-24T21:53:00,FM-15,57
72295023174,2019-03-24T22:00:00,FM-12,57
72295023174,2019-03-24T22:53:00,FM-15,57
72295023174,2019-03-24T23:53:00,FM-15,57
72295023174,2019-03-25T00:53:00,FM-15,57
72295023174,2019-03-25T01:53:00,FM-15,52
72295023174,2019-03-25T02:53:00,FM-15,53
72295023174,2019-03-25T03:53:00,FM-15,52
72295023174,2019-03-25T04:00:00,FM-12,52
72295023174,2019-03-25T04:53:00,FM-15,53
72295023174,2019-03-25T05:53:00,FM-15,54
72295023174,2019-03-25T06:53:00,FM-15,57
72295023174,2019-03-25T07:53:00,FM-15,60
72295023174,2019-03-25T08:53:00,FM-15,62
72295023174,2019-03-25T09:53:00,FM-15,64
72295023174,2019-03-25T10:00:00,FM-12,64
72295023174,2019-03-25T10:53:00,FM-15,67
72295023174,2019-03-25T11:53:00,FM-15,67
72295023174,2019-03-25T12:53:00,FM-15,65
72295023174,2019-03-25T13:53:00,FM-15,64
72295023174,2019-03-25T14:53:00,FM-15,64
72295023174,2019-03-25T15:53:00,FM-15,63
72295023174,2019-03-25T16:00:00,FM-12,63
72295023174,2019-03-25T16:53:00,FM-15,63
72295023174,2019-03-25T17:53:00,FM-15,60
72295023174,2019-03-25T18:53:00,FM-15,59
72295023174,2019-03-25T19:53:00,FM-15,59
72295023174,2019-03-25T20:53:00,FM-15,58
72295023174,2019-03-25T21:53:00,FM-15,58
72295023174,2019-03-25T22:00:00,FM-12,58
72295023174,2019-03-25T22:53:00,FM-15,57
72295023174,2019-03-25T23:53:00,FM-15,56
72295023174,2019-03-26T00:53:00,FM-15,56
72295023174,2019-03-26T01:53:00,FM-15,55
72295023174,2019-03-26T02:53:00,FM-15,53
72295023174,2019-03-26T03:53:00,FM-15,53
