"Ben Hill County, Georgia",17033,39.9,32229,17774,6130,378,58,4925
"Berrien County, Georgia",19152,39.6,40415,19547,7370,405,85,4564
"Bibb County, Georgia",153200,36.4,41334,25640,63504,4908,227,36511
"Bleckley County, Georgia",12807,35.8,48174,20458,4535,300,0,2022
"Brantley County, Georgia",18756,41.1,38857,20191,6769,417,54,3654
"Brooks County, Georgia",15590,42,38285,25700,6074,540,8,3500
"Bryan County, Georgia",37063,34.6,72624,31623,16208,1194,1287,4565
"Bulloch County, Georgia",76120,28.8,45550,22328,34290,2995,60,17874
"Burke County, Georgia",22520,37.4,44151,22173,9366,426,51,4928
"Butts County, Georgia",24090,38.6,43471,27195,9503,480,0,4565
"Calhoun County, Georgia",6365,39.6,34167,14005,1677,256,0,1204
"Camden County, Georgia",53231,32.8,56951,29741,21519,1616,3969,7961
"Candler County, Georgia",10812,38.7,33736,20687,4389,240,0,3241
"Carroll County, Georgia",117183,34.8,53737,24993,53011,4035,84,19618
"Catoosa County, Georgia",66700,40.4,56235,27308,31272,1359,29,6516
"Charlton County, Georgia",13040,41.2,41961,18323,4109,559,0,2977
"Chatham County, Georgia",288496,35.6,56842,32229,138578,11285,3093,41529
"Chattahoochee County, Georgia",10560,24.5,47096,23769,2219,282,4234,1418
"Chattooga County, Georgia",24812,39.4,36807,18715,9098,543,2,4415
"Cherokee County, Georgia",247515,38.7,82740,36503,127265,4846,94,18356
"Clarke County, Georgia",126176,28,38623,23827,61423,3390,86,34146
"Clay County, Georgia",2951,49.8,22325,17036,916,136,0,1144
"Clayton County, Georgia",283538,32.5,47864,20970,129683,10663,166,51525
"Clinch County, Georgia",6686,39.9,27658,15152,2232,142,0,2649
"Cobb County, Georgia",751218,36.7,77932,40031,396869,18317,891,67319
"Coffee County, Georgia",43021,36.3,40859,19905,16896,696,26,7786
"Colquitt County, Georgia",45486,36.8,36435,20529,18685,1574,0,11124
"Columbia County, Georgia",150705,36.9,82339,34579,68738,3271,3471,11173
"Cook County, Georgia",17177,37.3,41854,20128,7128,426,0,4051
"Coweta County, Georgia",143260,39,75913,33875,70819,3021,53,15191
"Crawford County, Georgia",12325,44.4,46283,23204,4707,438,10,2430
"Crisp County, Georgia",22713,38.5,36042,22933,9049,1183,0,7085
"Dade County, Georgia",16197,42.6,42581,24000,7057,401,81,2023
"Dawson County, Georgia",24536,43.6,66281,34239,12035,497,59,2084
"Decatur County, Georgia",26682,37.8,41481,21568,10317,566,203,6203
"DeKalb County, Georgia",749323,35.8,62399,36077,382970,26274,410,111182
"Dodge County, Georgia",20829,41.8,39302,20216,7878,472,9,4075
"Dooly County, Georgia",13736,43.2,37340,22716,5089,668,0,2984
"Dougherty County, Georgia",89703,35.6,39584,22059,34980,5303,199,24396
"Douglas County, Georgia",143316,36.5,63835,27743,69595,4949,21,18157
"Early County, Georgia",10312,39.9,30640,19026,3703,357,14,3086
"Echols County, Georgia",3981,40.6,39494,23885,1758,59,0,960
"Effingham County, Georgia",60477,36,66822,31704,28887,1098,338,5073
"Elbert County, Georgia",19166,42.6,38678,22355,7769,623,9,4029
"Emanuel County, Georgia",22533,36.9,37453,19389,8551,634,0,4785
"Evans County, Georgia",10687,37.6,42607,20725,4400,301,7,2730
"Fannin County, Georgia",25395,52.1,47997,27940,9998,564,7,3109
"Fayette County, Georgia",112303,43.4,90145,44061,53105,2147,67,6167
"Floyd County, Georgia",97369,38.3,48336,25776,41723,2385,108,17122
"Forsyth County, Georgia",228383,38.5,107218,43832,115231,3862,89,12937
"Franklin County, Georgia",22766,41.2,42488,23187,9263,437,2,5084
"Fulton County, Georgia",1036200,35.5,69673,47163,535127,31400,812,144224
"Gilmer County, Georgia",30414,47.2,52625,27282,13076,577,32,5059
"Glascock County, Georgia",2996,42.7,45000,23541,1322,25,0,550
"Glynn County, Georgia",84470,41.6,52977,33848,39037,2006,30,15092
"Gordon County, Georgia",57202,38.4,45865,24092,26262,904,17,10186
"Grady County, Georgia",24828,40.3,43531,22543,10520,540,34,5490
"Greene County, Georgia",17349,50.2,52129,37818,6482,379,13,3353
"Gwinnett County, Georgia",915046,35.3,71026,30636,459927,20129,576,97006
"Habersham County, Georgia",44626,39.7,50563,23046,18747,596,21,6381
"Hall County, Georgia",198667,36.7,62984,29680,93448,3486,138,27432
"Hancock County, Georgia",8515,45.6,31860,16704,2152,70,0,1340
"Haralson County, Georgia",29227,40.4,48550,25074,12814,538,20,4274
"Harris County, Georgia",34105,42.9,76319,36273,15470,1158,304,2079
"Hart County, Georgia",25773,44.1,43204,23181,9819,587,54,3750
"Heard County, Georgia",11736,41.9,51358,22714,5137,282,0,1647
"Henry County, Georgia",225356,36.9,71288,29889,109797,6630,252,19070
"Houston County, Georgia",153507,35.4,61723,29462,71363,4802,2584,21065
"Irwin County, Georgia",9320,39.7,37736,19878,3630,402,0,2186
"Jackson County, Georgia",67885,38.1,65385,28915,31077,1329,100,7564
"Jasper County, Georgia",13916,43,51250,22814,5680,351,0,2115
"Jeff Davis County, Georgia",15036,36.6,36669,17833,5309,388,41,3298
"Jefferson County, Georgia",15618,40,33944,19259,5977,314,0,3711
"Jenkins County, Georgia",8793,44.3,27375,15531,3319,155,0,2655
"Johnson County, Georgia",9691,41.8,42446,21087,3958,409,0,2043
"Jones County, Georgia",28579,40.4,56020,25854,12306,697,27,3967
"Lamar County, Georgia",18672,37.8,44846,22413,6932,568,51,3215
"Lanier County, Georgia",10380,35.6,40986,19207,3574,184,373,2309
"Laurens County, Georgia",47405,38.9,39120,21665,17458,987,17,12539
"Lee County, Georgia",29502,37.2,69280,29348,13314,954,94,3632
"Liberty County, Georgia",61349,28.4,48007,22811,22248,2432,5866,9410
"Lincoln County, Georgia",7856,47.1,39742,26918,3289,116,13,1600
"Long County, Georgia",18692,32.9,54605,22639,6546,894,725,3481
"Lowndes County, Georgia",115364,30.5,42441,23348,47834,3338,2889,27120
"Lumpkin County, Georgia",32402,37,51790,27155,15740,725,105,4664
"McDuffie County, Georgia",21455,37.7,43468,21625,8481,641,107,5075
"McIntosh County, Georgia",14174,49.4,49504,26892,6069,390,65,2465
"Macon County, Georgia",13305,40.3,32161,17883,4416,586,0,2865
"Madison County, Georgia",29218,41.1,52500,24511,12821,1016,11,4953
"Marion County, Georgia",8432,44.6,44643,22541,3218,230,11,1387
"Meriwether County, Georgia",21106,42.3,37121,21038,8071,530,3,4806
"Miller County, Georgia",5787,43.5,44542,23870,2426,184,0,1215
"Mitchell County, Georgia",22244,39,38116,18619,8288,1263,0,4592
"Monroe County, Georgia",27171,42.9,54754,33290,11331,850,12,3625
"Montgomery County, Georgia",9058,40,41996,22477,3532,297,4,1529
"Morgan County, Georgia",18507,44.6,66178,33571,8432,340,17,1681
"Murray County, Georgia",39724,38.2,48033,21989,17531,1228,2,6118
"Muscogee County, Georgia",195739,34,46408,26097,77701,7827,6747,39001
"Newton County, Georgia",108079,36.4,56316,25247,48967,3478,136,16559
"Oconee County, Georgia",38132,40.4,90751,44336,18706,582,0,2336
"Oglethorpe County, Georgia",14931,42.4,47120,23523,6518,359,5,1894
"Paulding County, Georgia",159825,36,68370,27979,78024,3368,130,12969
"Peach County, Georgia",27145,37.9,46636,24486,10625,1136,105,5627
"Pickens County, Georgia",31387,45.4,67631,31965,14170,730,83,3175
"Pierce County, Georgia",19250,39.4,42804,22268,7535,522,30,4219
"Pike County, Georgia",18327,40.4,64878,27639,8032,468,0,1714
"Polk County, Georgia",41908,37,44891,23857,18213,946,13,7634
"Pulaski County, Georgia",11216,43.1,45148,20746,3692,225,0,2134
"Putnam County, Georgia",21691,46.2,51606,31504,9501,413,45,3449
"Quitman County, Georgia",2289,47.3,26667,18639,817,58,0,465
"Rabun County, Georgia",16645,49.2,42500,28266,6150,272,1,2939
"Randolph County, Georgia",6973,41,31699,16691,2397,200,0,2225
"Richmond County, Georgia",201852,34.1,42728,22787,82032,8095,5974,44200
"Rockdale County, Georgia",89717,38.1,60189,28320,40693,2926,54,11665
"Schley County, Georgia",5221,37.8,44448,20965,2245,241,0,897
"Screven County, Georgia",13989,41.4,39842,22213,5473,492,31,3042
"Seminole County, Georgia",8321,44.9,33357,29614,2967,215,0,1949
"Spalding County, Georgia",65306,39.2,47111,24582,26767,1387,43,11476
"Stephens County, Georgia",25750,41.8,47164,23546,10507,948,0,3291
"Stewart County, Georgia",6293,35.4,29732,16705,1485,148,25,1416
"Sumter County, Georgia",30064,35.7,36681,20654,11813,1095,16,7567
"Talbot County, Georgia",6321,50.1,38549,21357,2590,136,0,1187
"Taliaferro County, Georgia",1611,44.2,37446,21416,598,47,2,340
"Tattnall County, Georgia",25382,37.3,40730,18319,7974,385,79,4421
"Taylor County, Georgia",8116,45.2,33832,21298,3090,361,0,2067
"Telfair County, Georgia",16035,41.5,32405,17202,5055,102,0,3704
"Terrell County, Georgia",8737,41.1,34768,20045,3356,273,31,2719
"Thomas County, Georgia",44630,40.4,43740,27454,19498,1558,86,8408
"Tift County, Georgia",40541,36.2,45639,22974,18424,509,11,8987
"Toombs County, Georgia",26972,36.4,40175,24399,10475,1042,10,6198
"Towns County, Georgia",11617,54,48219,25972,4438,199,0,1657
"Treutlen County, Georgia",6795,40.1,32241,21830,2443,236,0,1768
"Troup County, Georgia",69919,36.4,45649,23124,29625,2043,121,14500
"Turner County, Georgia",7943,40.3,37039,19527,3100,204,0,2558
"Twiggs County, Georgia",8229,45.7,34879,20979,2895,187,6,1576
"Union County, Georgia",23288,54.3,50021,28953,8606,442,12,3272
"Upson County, Georgia",26236,42.1,37640,21747,10270,630,0,5359
"Walker County, Georgia",69039,41.4,46157,24247,29880,1866,160,10892
"Walton County, Georgia",91442,38.7,61599,27889,41903,2263,38,10901
"Ware County, Georgia",35593,39.5,36869,20411,13292,741,0,8213
"Warren County, Georgia",5297,45.1,37203,23448,2115,107,2,1402
"Washington County, Georgia",20436,41.5,38068,20303,7341,481,55,4116
"Wayne County, Georgia",29788,38.9,45483,21090,10919,715,16,4209
"Webster County, Georgia",2610,45.1,37297,24102,1080,40,0,584
"Wheeler County, Georgia",7928,38.8,30192,14654,2491,385,0,1977
"White County, Georgia",29489,46.1,52493,27406,12767,447,46,3146
"Whitfield County, Georgia",104237,36,48623,23974,47674,2675,0,16355
"Wilcox County, Georgia",8824,39.8,36964,16183,2624,189,0,1628
"Wilkes County, Georgia",9844,45.1,37838,24674,4092,128,14,2294
"Wilkinson County, Georgia",9010,42.6,38996,22141,3276,285,0,2077
"Worth County, Georgia",20494,41.6,45398,24415,8829,670,0,3847
"Hawaii County, Hawaii",199459,42.7,62409,30542,88098,5782,241,30632
"Honolulu County, Hawaii",984821,37.9,85857,36816,470749,19513,40789,79070
"Kalawao County, Hawaii",66,57.4,69375,49118,52,0,0,6
"Kauai County, Hawaii",71769,42.6,83554,33143,36460,1443,140,5752
"Maui County, Hawaii",165979,41.2,80948,35241,84899,3531,367,15189
"Ada County, Idaho",456849,37,66293,34919,229029,9248,1098,48513
"Adams County, Idaho",4097,55.2,48856,28026,1573,148,0,494
"Bannock County, Idaho",85765,33.8,51734,25076,37593,2202,77,13704
"Bear Lake County, Idaho",6000,39.6,54167,26378,2585,80,0,998
"Benewah County, Idaho",9138,46.2,47556,23255,3482,304,0,1558
"Bingham County, Idaho",45839,33.6,55472,23059,19732,997,15,5039
"Blaine County, Idaho",22373,43.2,56694,33645,12325,254,0,2797
"Boise County, Idaho",7378,54,59646,31975,2947,167,11,787
"Bonner County, Idaho",43611,47.9,50256,27918,18299,647,2,6262
"Bonneville County, Idaho",114392,32.9,60615,28671,51226,1813,38,11856
"Boundary County, Idaho",11845,43.5,43423,25782,4670,157,0,2250
"Butte County, Idaho",2581,45.2,42132,30294,951,48,0,458
"Camas County, Idaho",1048,44.5,39688,30209,493,12,0,163
"Canyon County, Idaho",217633,33.6,52134,22232,96436,5721,210,28722
"Caribou County, Idaho",6953,36.9,59053,26221,2983,119,11,602
"Cassia County, Idaho",23690,32.9,52935,21687,10141,297,25,3334
"Clark County, Idaho",913,33.2,46154,18860,409,14,0,121
"Clearwater County, Idaho",8673,50.4,43915,23412,2842,210,0,989
"Custer County, Idaho",4169,53,40875,23805,1482,56,0,760
"Elmore County, Idaho",26743,32.3,46855,23028,9539,728,2522,3959
"Franklin County, Idaho",13464,32.8,57215,24185,5915,91,3,1394
"Fremont County, Idaho",13020,37.6,58065,23577,5356,321,4,1613
"Gem County, Idaho",17331,44.6,45492,22661,7233,221,0,2916
"Gooding County, Idaho",15148,38.7,47204,23607,6984,399,0,2443
"Idaho County, Idaho",16411,50.2,41516,22672,6214,349,0,2268
"Jefferson County, Idaho",28534,31.5,63048,24677,12917,608,0,1953
"Jerome County, Idaho",23730,32.7,52921,21461,11055,410,0,4478
"Kootenai County, Idaho",157322,40.2,57242,29948,73191,3148,39,18244
"Latah County, Idaho",39505,28.7,49158,27011,20190,888,26,6571
"Lemhi County, Idaho",7847,52.1,39324,25075,3194,150,0,938
"Lewis County, Idaho",3838,48.6,41198,24094,1454,92,0,614
"Lincoln County, Idaho",5350,35.1,50053,21656,2559,97,8,641
"Madison County, Idaho",39100,23.5,39160,16585,18393,1321,0,11937
"Minidoka County, Idaho",20705,35.2,53370,24262,9547,364,0,3428
"Nez Perce County, Idaho",40217,40.8,58107,29544,19215,753,15,5215
"Oneida County, Idaho",4385,38.6,53841,22120,1725,20,0,495
"Owyhee County, Idaho",11552,38.9,43798,22806,5168,188,5,1832
"Payette County, Idaho",23260,40.4,50579,25768,9876,569,0,3062
"Power County, Idaho",7671,38.3,48823,23343,3304,242,0,871
"Shoshone County, Idaho",12609,47.3,39386,23987,5025,445,1,2398
"Teton County, Idaho",11426,37.2,74216,31191,5930,351,0,512
"Twin Falls County, Idaho",84869,34.7,52919,25352,40237,1370,58,11975
"Valley County, Idaho",10709,50.6,64475,33709,4714,82,0,764
"Washington County, Idaho",10057,45.4,40992,22650,4104,178,2,1328
"Adams County, Illinois",66085,41.5,52993,30343,32677,1505,0,8031
"Alexander County, Illinois",6260,45.3,36806,19519,2102,161,0,1553
"Bond County, Illinois",16589,41.6,57289,28119,7417,236,45,2098
"Boone County, Illinois",53537,38.5,69272,31943,25777,1697,58,5341
"Brown County, Illinois",6628,38.9,61655,23070,2423,94,0,549
"Bureau County, Illinois",33122,44.4,57436,30255,15890,835,11,4040
"Calhoun County, Illinois",4830,46.8,63009,28822,1996,63,0,548
"Carroll County, Illinois",14466,48.3,52410,29166,6570,393,3,1511
"Cass County, Illinois",12493,40,52373,26992,5978,414,11,1822
"Champaign County, Illinois",209922,30.1,52797,30578,103206,5191,98,38859
"Christian County, Illinois",32931,43.4,52834,27361,14704,497,9,3831
"Clark County, Illinois",15716,42.3,56531,30796,7572,444,0,1718
"Clay County, Illinois",13287,42.6,48500,26815,6030,318,0,2153
"Clinton County, Illinois",37634,40.6,66639,31783,18656,495,59,2733
"Coles County, Illinois",51353,35.7,46202,28084,24994,1498,13,9932
"Cook County, Illinois",5198275,36.8,64660,37552,2567330,193007,1474,734470
"Crawford County, Illinois",18972,41.8,49779,26546,7645,430,0,1934
"Cumberland County, Illinois",10836,42.5,56206,27812,5396,167,0,1483
"DeKalb County, Illinois",104366,31.1,63317,29430,53520,3616,50,16531
"De Witt County, Illinois",15932,43.6,55587,30729,7926,398,25,1768
"Douglas County, Illinois",19623,37.8,56714,28139,9522,387,0,2089
"DuPage County, Illinois",929060,39.3,92809,46272,491547,20833,336,58397
"Edgar County, Illinois",17407,45.2,53647,27797,8218,449,0,2054
"Edwards County, Illinois",6455,43.5,51080,28255,2929,164,0,649
"Effingham County, Illinois",34137,39.4,56685,31665,17279,491,5,3571
"Fayette County, Illinois",21565,41.9,46650,23194,8760,525,0,3421
"Ford County, Illinois",13270,43.4,52092,28957,6306,298,3,1785
"Franklin County, Illinois",38923,42.8,42769,24098,15804,1280,0,7425
"Fulton County, Illinois",35092,43.2,51643,27741,15016,1023,8,4769
"Gallatin County, Illinois",5064,45.6,44076,33377,2124,105,0,1050
"Greene County, Illinois",13132,42.5,49885,25414,6153,161,0,1666
"Grundy County, Illinois",50666,37.9,77350,35208,25357,1101,17,3814
"Hamilton County, Illinois",8176,43.6,54046,27702,3559,110,14,747
"Hancock County, Illinois",17983,46,52561,28576,8133,484,41,2423
"Hardin County, Illinois",3939,46.8,51250,28932,1310,206,0,501
"Henderson County, Illinois",6809,50,53676,28950,3294,191,2,527
"Henry County, Illinois",49267,43.1,59933,30345,22995,1095,40,5235
"Iroquois County, Illinois",27812,44.4,52700,27574,12897,673,0,3378
"Jackson County, Illinois",57977,31.9,37241,24804,24955,2346,19,14307
"Jasper County, Illinois",9594,43.1,54256,25849,4392,230,6,1288
"Jefferson County, Illinois",37985,40.9,49896,26466,16090,1242,4,6046
"Jersey County, Illinois",21937,42.9,63028,30182,10401,334,10,2068
"Jo Daviess County, Illinois",21588,49.9,57946,34437,10689,420,6,1824
"Johnson County, Illinois",12494,43.7,52774,23140,3814,171,14,1097
"Kane County, Illinois",531376,37.3,79394,36270,268488,13589,110,49371
"Kankakee County, Illinois",110637,37.7,58902,27984,50949,2789,32,15039
"Kendall County, Illinois",126054,35.2,96563,36382,65645,3045,34,5647
"Knox County, Illinois",50508,42.1,44129,24545,21091,1145,37,8413
"Lake County, Illinois",701473,38.4,89427,45766,351926,19357,9677,54273
"LaSalle County, Illinois",109737,41.9,58142,30277,52003,3205,51,14186
"Lawrence County, Illinois",16033,42.4,46636,23613,6166,392,0,2212
"Lee County, Illinois",34389,43.2,58194,29984,15438,560,3,3874
"Livingston County, Illinois",36040,42,55160,27925,15981,854,0,5057
"Logan County, Illinois",29003,40.1,57308,27546,12426,738,4,2323
"McDonough County, Illinois",30479,33,44471,24094,13558,1085,10,5928
"McHenry County, Illinois",307714,40.2,86799,39006,164564,7121,23,21281
"McLean County, Illinois",172578,33.1,67675,34532,88705,2922,92,24575
"Macon County, Illinois",105528,41.1,50480,29644,46487,3834,54,17295
"Macoupin County, Illinois",45463,43.7,55159,28809,20551,1455,18,6175
"Madison County, Illinois",264776,40.2,60738,32427,127273,8192,272,34266
"Marion County, Illinois",37743,42.2,47519,25563,16244,1709,23,6493
"Marshall County, Illinois",11679,46,58465,30808,5338,313,1,1193
"Mason County, Illinois",13621,45.2,48417,28534,6339,448,8,1911
"Massac County, Illinois",14219,43.5,47481,23539,5636,259,0,2331
"Menard County, Illinois",12306,43.2,74684,37098,6223,320,36,1127
"Mercer County, Illinois",15589,44.9,59787,29268,7531,347,7,1482
"Monroe County, Illinois",34168,42,85747,42152,18127,534,38,1400
"Montgomery County, Illinois",28828,43.3,52748,26609,11571,554,1,4284
"Morgan County, Illinois",34247,40.8,51437,26755,15573,915,19,4382
