STREET NAME ID,STREET NAME,STREET FULL NAME,POSTAL COMMUNITY,MUNICIPAL COMMUNITY
16958,WARBLER CROSSING,WARBLER CROSSING AVE,BATON ROUGE,PARISH
16977,STONELAKE CIRCLE EAST,STONELAKE CIRCLE EAST AVE,BATON ROUGE,PARISH
16978,VILLAGE LAKE,VILLAGE LAKE AVE,BATON ROUGE,PARISH
16979,VILLAGE PATH,VILLAGE PATH DR,BATON ROUGE,PARISH
17009,VILLE MARIE,VILLE MARIE ST,BATON ROUGE,BATON ROUGE
17021,WOOD GLEN,WOOD GLEN AVE,ZACHARY,ZACHARY
17025,WHITE EGRET,WHITE EGRET DR,BATON ROUGE,PARISH
17038,TIMBO,TIMBO LN,PRIDE,PARISH
17045,STONECROFT,STONECROFT AVE,BATON ROUGE,BATON ROUGE
17053,TRANQUIL,TRANQUIL DR,BATON ROUGE,PARISH
17056,VILLAGE GREEN NORTH,VILLAGE GREEN NORTH ST,BATON ROUGE,BATON ROUGE
17059,WILLOW GARDEN,WILLOW GARDEN LN,BATON ROUGE,PARISH
17061,WESTFIELD,WESTFIELD AVE,ZACHARY,ZACHARY
17075,TENNENT PARK,TENNENT PARK LN,ZACHARY,PARISH
2292,W.E. HECK,W.E. HECK CT,BATON ROUGE,"BATON ROUGE,PARISH"
2622,WILBUR,WILBUR RD,BATON ROUGE,BATON ROUGE
311,X,AVENUE X,ZACHARY,ZACHARY
312,Y,AVENUE Y,ZACHARY,ZACHARY
313,Z,AVENUE Z,ZACHARY,ZACHARY
3516,WOODCHASE,N WOODCHASE CT,BATON ROUGE,BATON ROUGE
4032,VETERANS,VETERANS DR,BATON ROUGE,BATON ROUGE
4265,TOULOUSE,RUE TOULOUSE,BATON ROUGE,BATON ROUGE
4266,VILLANTRAY,RUE VILLANTRAY,BATON ROUGE,PARISH
4267,VON HEUR,RUE VON HEUR,BAKER,BAKER
4549,WOODCHASE,S WOODCHASE CT,BATON ROUGE,BATON ROUGE
4659,STINSON,STINSON AVE,BATON ROUGE,PARISH
1600205,PUBLIC DRIVE,PUBLIC DRIVE,BATON ROUGE,BATON ROUGE
4660,STOCKTON,STOCKTON DR,BATON ROUGE,BATON ROUGE
4661,STOCKWOOD,STOCKWOOD AVE,BATON ROUGE,PARISH
4662,STOKES,STOKES CT,BATON ROUGE,BATON ROUGE
4663,STOKLEY,STOKLEY PL,BATON ROUGE,BATON ROUGE
4664,STONE,STONE DR,BAKER,PARISH
4665,STONE-CHAT,STONE-CHAT DR,BATON ROUGE,BATON ROUGE
4666,STONE PINE,STONE PINE DR,GREENWELL SPRINGS,CENTRAL
4667,STONEBERG,STONEBERG AVE,BATON ROUGE,PARISH
4668,STONEBRIDGE,STONEBRIDGE DR,BATON ROUGE,PARISH
4669,STONEGATE,STONEGATE CT,BATON ROUGE,BATON ROUGE
4670,STONEHAVEN,STONEHAVEN AVE,BATON ROUGE,PARISH
1200046,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BATON ROUGE,BATON ROUGE
17064,NAPA,NAPA WAY,BATON ROUGE,PARISH
4671,STONEHENGE,STONEHENGE AVE,BATON ROUGE,BATON ROUGE
4673,STONELIEGH,STONELIEGH DR,BATON ROUGE,BATON ROUGE
4674,STONERIDGE,STONERIDGE DR,GREENWELL SPRINGS,CENTRAL
4675,STONESHIRE,STONESHIRE DR,"CENTRAL,GREENWELL SPRINGS",CENTRAL
4676,STONES RIVER,STONES RIVER AVE,BATON ROUGE,PARISH
4677,STONE'S THROW,STONE'S THROW,BATON ROUGE,BATON ROUGE
4678,STONEVIEW,STONEVIEW AVE,BAKER,"BAKER,PARISH"
4679,STONEWALL,STONEWALL DR,BATON ROUGE,PARISH
4680,STONEWAY,STONEWAY PL,CENTRAL,CENTRAL
4681,STONEWOOD,STONEWOOD DR,BATON ROUGE,BATON ROUGE
4682,STONEY CREEK,STONEY CREEK AVE,BATON ROUGE,BATON ROUGE
4683,STONEY POINT BURCH,STONEY POINT BURCH RD,"GREENWELL SPRINGS,PRIDE",PARISH
4685,STRAIN,STRAIN RD,BATON ROUGE,PARISH
4686,STRAND,STRAND DR,BATON ROUGE,PARISH
4687,STRASBOURG,STRASBOURG DR,BATON ROUGE,BATON ROUGE
4688,STRATFORD,STRATFORD AVE,BATON ROUGE,BATON ROUGE
4689,STRATTON,STRATTON DR,BATON ROUGE,BATON ROUGE
4690,STRAUSS,STRAUSS ST,BATON ROUGE,PARISH
4691,STRICKLAND,STRICKLAND RD,GREENWELL SPRINGS,PARISH
4692,STUBBS,STUBBS LN,PRIDE,PARISH
4693,STUART,STUART AVE,BATON ROUGE,BATON ROUGE
4695,STUTGART,STUTGART AVE,BATON ROUGE,BATON ROUGE
4696,STUMBERG,STUMBERG LN,BATON ROUGE,"BATON ROUGE,PARISH"
4697,STUTZ,STUTZ ST,BATON ROUGE,BATON ROUGE
4698,SUCCESS,SUCCESS ST,BATON ROUGE,BATON ROUGE
4699,SUFFOLK,SUFFOLK DR,BATON ROUGE,PARISH
4700,SUGAR BOWL,SUGAR BOWL AVE,BATON ROUGE,PARISH
4701,SUGAR LAND,SUGAR LAND DR,BATON ROUGE,PARISH
4702,SUGAR MILL,SUGAR MILL AVE,BATON ROUGE,PARISH
4703,SUGAR MILL,E SUGAR MILL DR,BATON ROUGE,PARISH
4704,SUGAR PINE,SUGAR PINE DR,GREENWELL SPRINGS,CENTRAL
4705,SUGAR SPRINGS,SUGAR SPRINGS DR,BATON ROUGE,PARISH
4706,SULLIVAN,SULLIVAN RD,"CENTRAL,GREENWELL SPRINGS",CENTRAL
4707,SULLY,SULLY DR,CENTRAL,CENTRAL
4708,SUMMA,SUMMA CT,BATON ROUGE,PARISH
4709,SUMMA,SUMMA AVE,BATON ROUGE,"BATON ROUGE,PARISH"
4710,SUMMER,SUMMER DR,BATON ROUGE,PARISH
4712,SUMMERDALE,SUMMERDALE DR,BATON ROUGE,PARISH
4713,SUMMER GROVE,SUMMER GROVE AVE,BATON ROUGE,PARISH
4714,SUMMER LAKE,SUMMER LAKE DR,BATON ROUGE,PARISH
4715,SUMMER OAK,SUMMER OAK AVE,BATON ROUGE,PARISH
4716,SUMMER RIDGE,SUMMER RIDGE DR,BATON ROUGE,PARISH
4717,SUMMERS,SUMMERS RD,CENTRAL,CENTRAL
4718,SUMMERWOOD,SUMMERWOOD AVE,BATON ROUGE,PARISH
4719,SUMMIT RIDGE,SUMMIT RIDGE DR,BATON ROUGE,BATON ROUGE
4720,SUMRALL,SUMRALL DR,BATON ROUGE,"BATON ROUGE,PARISH"
4721,SUN BELT,SUN BELT CT,BATON ROUGE,PARISH
4722,SUN,SUN CT,GREENWELL SPRINGS,CENTRAL
4723,SUNBURY,SUNBURY CIR,BATON ROUGE,BATON ROUGE
4724,SUNCREST,SUNCREST AVE,CENTRAL,CENTRAL
4725,SUNDANCE,SUNDANCE DR,BATON ROUGE,PARISH
4726,SUNDERLAND,SUNDERLAND AVE,BATON ROUGE,PARISH
4727,SUNFLOWER,SUNFLOWER DR,ZACHARY,ZACHARY
4728,SUNNY CLINE,SUNNY CLINE DR,BATON ROUGE,BATON ROUGE
4729,SUNNYBROOK,SUNNYBROOK DR,BATON ROUGE,PARISH
4730,SUNNYHILL,SUNNYHILL AVE,BATON ROUGE,BATON ROUGE
4731,SUNNYSIDE,SUNNYSIDE LN,ZACHARY,PARISH
4732,SUNNYSLOPE,SUNNYSLOPE DR,GREENWELL SPRINGS,CENTRAL
4733,SUNRAY,SUNRAY AVE,BATON ROUGE,BATON ROUGE
4734,SUNRISE,SUNRISE DR,BATON ROUGE,PARISH
4735,SUNSET,SUNSET BLVD,BATON ROUGE,BATON ROUGE
4736,SUNSET,SUNSET BLVD,ZACHARY,ZACHARY
4737,SUNSET POINT,SUNSET POINT CT,BATON ROUGE,PARISH
4738,SUNSHINE,SUNSHINE DR,BAKER,BAKER
4740,SUNSHINE,SUNSHINE RD,BATON ROUGE,PARISH
17106,LAC,LAC ALY,BATON ROUGE,BATON ROUGE
17107,OAKRIDGE,OAKRIDGE DR,BATON ROUGE,PARISH
1200117,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BATON ROUGE,BATON ROUGE
4741,SUPERIOR,SUPERIOR DR,BATON ROUGE,BATON ROUGE
4742,SURREY,SURREY DR,BATON ROUGE,PARISH
4743,SUSAN,SUSAN AVE,BATON ROUGE,BATON ROUGE
4744,SUSSEX,SUSSEX ST,BATON ROUGE,BATON ROUGE
4745,SUTTER,SUTTER RD,ZACHARY,PARISH
4746,SUTTON,SUTTON DR,BATON ROUGE,PARISH
4747,SVENDSON,SVENDSON DR,BATON ROUGE,BATON ROUGE
4748,SWAN,SWAN AVE,BATON ROUGE,BATON ROUGE
4749,SWART,SWART ST,BATON ROUGE,BATON ROUGE
4750,SWEETBROOK,SWEETBROOK AVE,BATON ROUGE,PARISH
4751,SWEET GUM,SWEET GUM AVE,BATON ROUGE,BATON ROUGE
4752,SWEETBRIAR,SWEETBRIAR ST,BATON ROUGE,BATON ROUGE
4753,SWEETLEAF,SWEETLEAF ST,BATON ROUGE,BATON ROUGE
4754,SWEETWOOD,SWEETWOOD CT,BATON ROUGE,BATON ROUGE
4755,SWINGALONG,SWINGALONG AVE,BATON ROUGE,BATON ROUGE
4756,SWINGALONG,E SWINGALONG AVE,BATON ROUGE,BATON ROUGE
4757,SWIRE,SWIRE AVE,BATON ROUGE,BATON ROUGE
4758,SYBLE,SYBLE DR,BATON ROUGE,BATON ROUGE
4759,SYCAMORE,SYCAMORE ST,BATON ROUGE,BATON ROUGE
4760,SYLVAN,SYLVAN DR,BATON ROUGE,BATON ROUGE
4761,T.B. HERNDON,T.B. HERNDON AVE,BATON ROUGE,BATON ROUGE
4763,TAFT,TAFT ST,BATON ROUGE,BATON ROUGE
4764,TALL OAKS,TALL OAKS CT,BATON ROUGE,PARISH
4765,TALL TIMBERS,TALL TIMBERS RD,BATON ROUGE,BATON ROUGE
4766,TALLOW,TALLOW DR,BATON ROUGE,BATON ROUGE
4767,TALLOWWOOD,TALLOWWOOD AVE,BAKER,CENTRAL
4769,TALLWOOD,TALLWOOD DR,BATON ROUGE,PARISH
4770,TALLYHO,TALLYHO AVE,BATON ROUGE,BATON ROUGE
4771,TALMADGE CRUMHOLT,TALMADGE CRUMHOLT RD,BAKER,CENTRAL
4772,TALMADGE,TALMADGE DR,JACKSON,PARISH
4773,TALTON,TALTON AVE,BATON ROUGE,PARISH
4776,TAMARAK,TAMARAK DR,BAKER,BAKER
4777,TAMARI,TAMARI DR,BATON ROUGE,BATON ROUGE
4778,TAMARI,S TAMARI DR,BATON ROUGE,BATON ROUGE
4779,TAMARIX,TAMARIX ST,BATON ROUGE,BATON ROUGE
4780,TAMARIX,S TAMARIX ST,BATON ROUGE,BATON ROUGE
4781,TAMPA,E TAMPA DR,BATON ROUGE,BATON ROUGE
4782,TAMPA,W TAMPA DR,BATON ROUGE,BATON ROUGE
4783,TAMS,TAMS DR,BATON ROUGE,BATON ROUGE
4784,TAMS,W TAMS DR,BATON ROUGE,BATON ROUGE
4785,TANAGER,TANAGER DR,BATON ROUGE,PARISH
4787,TANGLEBRIAR,TANGLEBRIAR DR,BATON ROUGE,PARISH
4788,TANGLEWOOD,TANGLEWOOD DR,CENTRAL,CENTRAL
4789,TANNER,TANNER ST,BATON ROUGE,BATON ROUGE
4790,TANWOOD,TANWOOD AVE,BATON ROUGE,PARISH
4791,TARA,TARA BLVD,BATON ROUGE,BATON ROUGE
4792,TARORRA,TARORRA DR,GREENWELL SPRINGS,CENTRAL
4793,TARRYTOWN,TARRYTOWN AVE,BATON ROUGE,BATON ROUGE
4794,TARTAN,TARTAN DR,BATON ROUGE,BATON ROUGE
4795,TASMANIA,TASMANIA AVE,BATON ROUGE,BATON ROUGE
4796,TATE,TATE ST,BATON ROUGE,BATON ROUGE
4797,TATUM,TATUM AVE,BATON ROUGE,PARISH
4798,TAURUS,TAURUS AVE,PRIDE,CENTRAL
4799,TAYLOR,TAYLOR ST,BATON ROUGE,BATON ROUGE
4800,TAYLOR,TAYLOR ST,BAKER,BAKER
4801,TEAH,TEAH DR,GREENWELL SPRINGS,CENTRAL
4802,TEAKWOOD,TEAKWOOD DR,BAKER,BAKER
4803,TEAL,TEAL ST,BATON ROUGE,BATON ROUGE
4804,TEALBROOK,TEALBROOK DR,BATON ROUGE,BATON ROUGE
4805,TEALWOOD,TEALWOOD CT,BATON ROUGE,PARISH
4806,TECH,TECH AVE,CENTRAL,CENTRAL
4807,TECUMSEH,TECUMSEH ST,BATON ROUGE,BATON ROUGE
4808,TED DUNHAM,TED DUNHAM AVE,BATON ROUGE,BATON ROUGE
4809,TEDDY,TEDDY DR,BATON ROUGE,BATON ROUGE
4810,TEE,TEE DR,BATON ROUGE,BATON ROUGE
4811,TEEWOOD,TEEWOOD CT,BATON ROUGE,PARISH
4812,TELESMAR,TELESMAR AVE,BATON ROUGE,PARISH
1200188,PRIVATE DRIVEWAY,PRIVATE DRIVEWAY,BAKER,PARISH
4813,TENEIYA,TENEIYA AVE,GREENWELL SPRINGS,CENTRAL
4814,TENNESSEE,TENNESSEE ST,BATON ROUGE,BATON ROUGE
4815,TENNYSON,TENNYSON DR,BATON ROUGE,PARISH
4816,TENSAS,TENSAS DR,CENTRAL,CENTRAL
4817,TERI,TERI ST,ZACHARY,ZACHARY
4818,TERN,TERN ST,BATON ROUGE,BATON ROUGE
4819,TERRACE,TERRACE AVE,BATON ROUGE,BATON ROUGE
4820,TERRACE,TERRACE ST,BATON ROUGE,BATON ROUGE
4822,TERRANCE,TERRANCE AVE,BATON ROUGE,PARISH
4823,TERRELL,TERRELL RD,BATON ROUGE,"BATON ROUGE,PARISH"
4824,TERRY,TERRY DR,BATON ROUGE,BATON ROUGE
4825,TEXAS,TEXAS AVE,BAKER,BAKER
4828,TEZCUCCO,TEZCUCCO AVE,BATON ROUGE,BATON ROUGE
4829,THAD CAIN,THAD CAIN LN,BATON ROUGE,PARISH
4831,THAMES,THAMES DR,BATON ROUGE,PARISH
4832,THAYER,THAYER AVE,BATON ROUGE,BATON ROUGE
4833,THELMA,THELMA ST,BATON ROUGE,BATON ROUGE
4834,THELMADALE,THELMADALE DR,GREENWELL SPRINGS,CENTRAL
4835,THEODOSIA,THEODOSIA DR,BATON ROUGE,BATON ROUGE
4836,THERON,THERON DR,BATON ROUGE,BATON ROUGE
4837,THIBODEAUX,THIBODEAUX AVE,BATON ROUGE,BATON ROUGE
4838,THIBODEAUX,THIBODEAUX RD,GREENWELL SPRINGS,CENTRAL
4841,THISTLE RIDGE,THISTLE RIDGE DR,BATON ROUGE,PARISH
4842,THISTLEWOOD,THISTLEWOOD DR,BATON ROUGE,PARISH
4843,THOMAS H DELPIT,THOMAS H DELPIT DR,BATON ROUGE,BATON ROUGE
4844,THOMAS,THOMAS RD,"BAKER,BATON ROUGE","BAKER,BATON ROUGE,PARISH"
4845,THOMAS,W THOMAS RD,BATON ROUGE,BATON ROUGE
4846,THOREAU,THOREAU DR,BATON ROUGE,BATON ROUGE
4847,THORNBERRY,THORNBERRY LN,BATON ROUGE,PARISH
4849,THORNWOOD,THORNWOOD DR,BATON ROUGE,BATON ROUGE
4850,THREE OAKS,THREE OAKS AVE,BATON ROUGE,BATON ROUGE
4851,THRUSH,THRUSH DR,BATON ROUGE,PARISH
4852,THURMAN,THURMAN DR,BATON ROUGE,BATON ROUGE
4853,THURMAN,E THURMAN DR,BATON ROUGE,BATON ROUGE
4854,TICKFAW,TICKFAW DR,CENTRAL,CENTRAL
4855,TICONDEROGA,TICONDEROGA AVE,BATON ROUGE,PARISH
4856,TIDECREST,TIDECREST DR,BATON ROUGE,PARISH
4857,TIFTON,TIFTON DR,BATON ROUGE,BATON ROUGE
4858,TIGER BEND,TIGER BEND RD,BATON ROUGE,PARISH
4859,TIGER BEND,S TIGER BEND RD,BATON ROUGE,PARISH
4860,TIGRE CHENE,W TIGRE CHENE CT,BAKER,BAKER
4861,TIGRE CHENE,E TIGRE CHENE CT,BAKER,BAKER
4862,TIGERLAND,TIGERLAND AVE,BATON ROUGE,BATON ROUGE
4863,TILDEN,TILDEN ST,BATON ROUGE,BATON ROUGE
4864,TIMBER COVE,TIMBER COVE ST,BATON ROUGE,BATON ROUGE
4865,TIMBER OAK,TIMBER OAK AVE,BATON ROUGE,PARISH
4866,TIMBERCREEK,TIMBERCREEK AVE,BATON ROUGE,BATON ROUGE
4867,TIMBERLAKE,TIMBERLAKE AVE,BATON ROUGE,PARISH
4868,TIMBERLANE,TIMBERLANE AVE,BATON ROUGE,PARISH
4869,TIMBERLINE,TIMBERLINE DR,BATON ROUGE,PARISH
4870,TIMBERRIDGE,TIMBERRIDGE AVE,BATON ROUGE,PARISH
4871,TIMBERWOOD,TIMBERWOOD DR,BATON ROUGE,BATON ROUGE
4872,TINGA,TINGA ST,BATON ROUGE,BATON ROUGE
4873,TINLEY,TINLEY DR,BATON ROUGE,BATON ROUGE
4874,TINLEY,S TINLEY DR,BATON ROUGE,BATON ROUGE
4875,TIOGA,TIOGA DR,BATON ROUGE,PARISH
4876,TIPPERARY,TIPPERARY DR,BATON ROUGE,BATON ROUGE
4877,TITIAN,TITIAN AVE,BATON ROUGE,BATON ROUGE
4878,TODD,TODD AVE,BATON ROUGE,BATON ROUGE
4879,TOLBERT,TOLBERT DR,BATON ROUGE,BATON ROUGE
4880,TOLEDO BEND,TOLEDO BEND AVE,BATON ROUGE,BATON ROUGE
4881,TOLEDO,TOLEDO ST,BAKER,PARISH
4882,TOLLWAY,TOLLWAY AVE,BATON ROUGE,BATON ROUGE
4883,TOM,TOM DR,BATON ROUGE,BATON ROUGE
4884,TOM DREHR,TOM DREHR RD,PRIDE,PARISH
4885,TOM STOKES,E TOM STOKES CT,BATON ROUGE,PARISH
4886,TOM STOKES,S TOM STOKES CT,BATON ROUGE,PARISH
4887,TOM STOKES,W TOM STOKES CT,BATON ROUGE,PARISH
4888,TONY,TONY DR,ZACHARY,ZACHARY
4889,TONYA,TONYA DR,BATON ROUGE,BATON ROUGE
4890,TOPAZ,TOPAZ DR,BATON ROUGE,BATON ROUGE
4891,TOPEKA,TOPEKA ST,BATON ROUGE,BATON ROUGE
4892,TORIA,TORIA AVE,BATON ROUGE,PARISH
4893,TORONTO,TORONTO DR,BATON ROUGE,PARISH
4894,TORRANCE,TORRANCE DR,BATON ROUGE,BATON ROUGE
4895,TORREY PINE,TORREY PINE DR,BATON ROUGE,BATON ROUGE
4896,TOULON,TOULON DR,BATON ROUGE,PARISH
4898,TOWER,TOWER DR,BATON ROUGE,BATON ROUGE
4899,TOWER PARK,TOWER PARK BLVD,BATON ROUGE,BATON ROUGE
4900,TOWERING OAKS,TOWERING OAKS DR,BATON ROUGE,PARISH
4901,TOWNSLEY,TOWNSLEY ST,BATON ROUGE,BATON ROUGE
4902,TOWN SOUTH,TOWN SOUTH AVE,BATON ROUGE,BATON ROUGE
4903,TRACY,TRACY AVE,BATON ROUGE,PARISH
4904,TRACY LEE,TRACY LEE DR,BATON ROUGE,PARISH
4905,TRAILS END,TRAILS END AVE,CENTRAL,CENTRAL
4906,TRAIL'S END,TRAIL'S END AVE,BATON ROUGE,PARISH
4907,TRAILWOOD,TRAILWOOD AVE,BATON ROUGE,PARISH
4908,TRAMMELL,TRAMMELL DR,BATON ROUGE,BATON ROUGE
4909,TRANQUILITY,TRANQUILITY CT,BATON ROUGE,PARISH
4910,TRAVIS,TRAVIS ST,ZACHARY,ZACHARY
4911,TREAKLE,TREAKLE DR,JACKSON,PARISH
4912,TREAKLE,TREAKLE RD,ZACHARY,PARISH
4913,TREASURER,TREASURER AVE,BATON ROUGE,PARISH
4914,TREETRUNK,TREETRUNK LN,BATON ROUGE,PARISH
4915,TREMONT,TREMONT AVE,BATON ROUGE,BATON ROUGE
4916,TRENDALE,TRENDALE DR,GREENWELL SPRINGS,CENTRAL
4917,TRENT JONES,N TRENT JONES DR,BATON ROUGE,PARISH
4918,TRENT JONES,S TRENT JONES DR,BATON ROUGE,PARISH
4919,TRENT JONES,W TRENT JONES AVE,BATON ROUGE,PARISH
4920,TRENTON,TRENTON AVE,BATON ROUGE,BATON ROUGE
4921,TRESAUNCE,TRESAUNCE CT,BATON ROUGE,PARISH
4922,TRINITY,TRINITY AVE,BATON ROUGE,BATON ROUGE
4923,TRINITY,TRINITY LN,BATON ROUGE,BATON ROUGE
4924,TRIPLE B,TRIPLE B RD,GREENWELL SPRINGS,CENTRAL
4925,TRIPLE OAKS,TRIPLE OAKS DR,BATON ROUGE,PARISH
4926,TRISTIAN,TRISTIAN AVE,BAKER,BAKER
4927,TROON,TROON CT,BATON ROUGE,PARISH
4928,TROTTER,TROTTER DR,BAKER,BAKER
4929,TROUTBECK,TROUTBECK DR,BATON ROUGE,PARISH
4930,TROY,TROY ST,BATON ROUGE,PARISH
4931,TRUDEAU,TRUDEAU AVE,BATON ROUGE,BATON ROUGE
4932,TRUDY,TRUDY DR,BATON ROUGE,BATON ROUGE
4933,TRUMAN,TRUMAN ST,BAKER,BAKER
4934,TRUMAN,TRUMAN ST,BATON ROUGE,PARISH
4935,TRUMAN,TRUMAN ST,ZACHARY,ZACHARY
4936,TRUST,TRUST DR,BATON ROUGE,BATON ROUGE
4937,TRUTH,TRUTH DR,BAKER,PARISH
4938,TUCKBOROUGH,TUCKBOROUGH RD,BATON ROUGE,PARISH
4939,TUCKER,TUCKER RD,ZACHARY,PARISH
4941,TUDOR,TUDOR DR,BATON ROUGE,BATON ROUGE
4943,TULA,TULA ST,BATON ROUGE,BATON ROUGE
4944,TULANE,TULANE DR,BATON ROUGE,BATON ROUGE
4945,TULIP,TULIP ST,BATON ROUGE,BATON ROUGE
4947,TULLAHAMA,TULLAHAMA DR,BATON ROUGE,PARISH
4948,TUNICA,TUNICA ST,BATON ROUGE,BATON ROUGE
4949,TUPELO,TUPELO ST,ZACHARY,ZACHARY
4950,TUPELLO,TUPELLO ST,BATON ROUGE,BATON ROUGE
4951,TURNBULL,TURNBULL DR,ZACHARY,CENTRAL
4952,TURNLEY,TURNLEY DR,BATON ROUGE,BATON ROUGE
4953,TURRET,TURRET DR,BATON ROUGE,PARISH
4954,TURTLE,TURTLE CT,BATON ROUGE,BATON ROUGE
4955,TUSCALOOSA,TUSCALOOSA AVE,BATON ROUGE,BATON ROUGE
4956,TUSCARORA,TUSCARORA ST,BATON ROUGE,BATON ROUGE
4957,TUTTIE,TUTTIE DR,BATON ROUGE,PARISH
4958,TWELVE OAKS,TWELVE OAKS AVE,BATON ROUGE,BATON ROUGE
4959,TWIN CEDARS,TWIN CEDARS ST,BATON ROUGE,BATON ROUGE
4960,TWIN OAK,TWIN OAK AVE,BATON ROUGE,BATON ROUGE
4961,TWIN OAKS,TWIN OAKS DR,BAKER,BAKER
4962,TWIN RIDGE,TWIN RIDGE AVE,BATON ROUGE,PARISH
4963,TWISTED OAK,TWISTED OAK LN,BATON ROUGE,PARISH
4964,TYLER,TYLER ST,BATON ROUGE,BATON ROUGE
4965,TYNEWOOD,TYNEWOOD AVE,CENTRAL,CENTRAL
4966,TYRONE,TYRONE DR,BATON ROUGE,BATON ROUGE
4967,UMBEHAGEN,UMBEHAGEN LN,BATON ROUGE,PARISH
4968,UNCAS,UNCAS ST,BATON ROUGE,BATON ROUGE
4969,UNDERWOOD,UNDERWOOD AVE,BATON ROUGE,BATON ROUGE
4970,UNION,UNION DR,BATON ROUGE,PARISH
4971,UNITED PLAZA,UNITED PLAZA BLVD,BATON ROUGE,"BATON ROUGE,PARISH"
4972,UNIVERSAL,UNIVERSAL AVE,GREENWELL SPRINGS,CENTRAL
4973,UNIVERSITY HIGHLANDS,UNIVERSITY HIGHLANDS CT,BATON ROUGE,BATON ROUGE
4974,UNIVERSITY,UNIVERSITY WALK,BATON ROUGE,BATON ROUGE
4975,UPLAND,E UPLAND AVE,BATON ROUGE,PARISH
4976,UPLAND,W UPLAND AVE,BATON ROUGE,BATON ROUGE
4977,UPTON,UPTON DR,BATON ROUGE,PARISH
4978,URBAN,URBAN ST,BATON ROUGE,BATON ROUGE
4979,URSULINE,URSULINE DR,BATON ROUGE,BATON ROUGE
4980,UTAH,UTAH ST,BATON ROUGE,BATON ROUGE
4981,VAIL,VAIL AVE,BAKER,CENTRAL
4982,VALCOUR AIME,VALCOUR AIME AVE,BATON ROUGE,BATON ROUGE
4983,VALCOUR,VALCOUR DR,BATON ROUGE,BATON ROUGE
4984,VALE,VALE ST,BATON ROUGE,BATON ROUGE
4985,VALENTINE,VALENTINE RD,BATON ROUGE,PARISH
4986,VALIANT,VALIANT DR,BAKER,PARISH
4987,VALLEY CREEK,VALLEY CREEK DR,BATON ROUGE,BATON ROUGE
4989,VALLEY FORGE,VALLEY FORGE AVE,BATON ROUGE,BATON ROUGE
4990,VALLEY,VALLEY ST,BATON ROUGE,BATON ROUGE
4991,VAN BUREN,VAN BUREN ST,BAKER,BAKER
4992,VAN BUREN,VAN BUREN ST,BATON ROUGE,BATON ROUGE
4993,VAN,VAN DR,BATON ROUGE,BATON ROUGE
4994,VAN,E VAN PL,BATON ROUGE,BATON ROUGE
4995,VAN,W VAN PL,BATON ROUGE,BATON ROUGE
4996,VAN GOGH,VAN GOGH AVE,BATON ROUGE,BATON ROUGE
4997,VANCOUVER,VANCOUVER DR,BATON ROUGE,PARISH
4998,VANDERBILT,VANDERBILT DR,BATON ROUGE,BATON ROUGE
5000,VARSITY,VARSITY ST,BATON ROUGE,BATON ROUGE
5001,VAUGHN,VAUGHN DR,BATON ROUGE,BATON ROUGE
5002,VEGA,N VEGA DR,BATON ROUGE,BATON ROUGE
5003,VEGA,S VEGA DR,BATON ROUGE,BATON ROUGE
5004,VELIE,VELIE ST,BATON ROUGE,BATON ROUGE
5005,VELORA,VELORA ST,BATON ROUGE,PARISH
5006,VENTURA,VENTURA DR,BATON ROUGE,BATON ROUGE
5007,VENTURA,N VENTURA DR,BATON ROUGE,BATON ROUGE
5008,VERANDA,VERANDA CT,BATON ROUGE,PARISH
5009,VERAWOOD,VERAWOOD AVE,BATON ROUGE,BATON ROUGE
5011,VERDUN,VERDUN DR,BATON ROUGE,PARISH
5012,VERGIE,VERGIE ST,BATON ROUGE,BATON ROUGE
5013,VERMILLION,VERMILLION DR,BATON ROUGE,BATON ROUGE
5014,VERMONT,VERMONT ST,BATON ROUGE,BATON ROUGE
5015,VERNON,VERNON RD,ZACHARY,ZACHARY
5016,VERNON,E VERNON RD,ZACHARY,ZACHARY
5017,VERSAILLES,S VERSAILLES CT,BATON ROUGE,PARISH
5018,VERSAILLES,E VERSAILLES DR,BATON ROUGE,PARISH
5019,VERSAILLES,W VERSAILLES DR,BATON ROUGE,PARISH
5020,VETA,VETA ST,BATON ROUGE,BATON ROUGE
5021,VETERANS MEMORIAL,VETERANS MEMORIAL BLVD,BATON ROUGE,BATON ROUGE
5023,VICE-PRESIDENT,VICE-PRESIDENT DR,BATON ROUGE,PARISH
5024,VICKERS,VICKERS DR,BATON ROUGE,BATON ROUGE
5025,VICKSBURG,VICKSBURG DR,BATON ROUGE,PARISH
5026,VICTORIA,VICTORIA DR,BATON ROUGE,"BATON ROUGE,PARISH"
5027,VICTORIA GARDENS,VICTORIA GARDENS CT,BATON ROUGE,BATON ROUGE
5028,VICTORY,VICTORY DR,BATON ROUGE,BATON ROUGE
5030,VIDET POLK,VIDET POLK DR,BATON ROUGE,PARISH
5031,VIENNA,VIENNA AVE,BATON ROUGE,BATON ROUGE
5032,VIEUX,VIEUX ST,BATON ROUGE,BATON ROUGE
5033,VIEUX,E VIEUX ST,BATON ROUGE,BATON ROUGE
5034,VIGNES,VIGNES RD,BATON ROUGE,PARISH
5035,VIGNES,S VIGNES RD,BATON ROUGE,PARISH
